id_cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,ambient_temperature,time
244,(827.1572672526041-25.495844960212708j),(324.12468099594116-2.14421209692955j),(2.511798796716852-0.2506715504567811j),(0.15932763125977142-0.12118034530915027j),(0.069679450251314-0.0011053905017065775j),0.04887856396815102,0.07067979605623653,24.0,2008.0
246,(829.8031094868978-25.87957364320755j),(321.53527943293255-1.6039634843667347j),(2.5333176713785472-0.25474952345851815j),(0.16378102560376284-0.1237043499666372j),(0.07362416100489849-0.0005261634841073696j),0.050015128616560746,0.07381936636092858,24.0,2008.0
248,(826.7533149719238-26.15271000067393j),(324.67620547612506-1.3213299711545308j),(2.50205626882213-0.25756658028236284j),(0.15864248233695102-0.12161105075794719j),(0.07255275703341801-0.00031812032714782817j),0.04912443706060332,0.07004253090015103,24.0,2008.0
250,(828.5459594726562-26.090574105580647j),(323.17024421691895-1.5757190783818562j),(2.517089199364904-0.2537448018744979j),(0.1608567277968417-0.12489759087001573j),(0.07225031479547024-0.0003690508937158274j),0.047456705587096075,0.07255600991617446,24.0,2008.0
252,(827.9307416280111-26.070149381955463j),(323.4193202654521-1.9655461609363556j),(2.5169989783011233-0.24975389853644336j),(0.16064955496946645-0.12246551819843272j),(0.07170948198230298-0.000700183331647013j),0.04893713330364649,0.07109876809149202,24.0,2008.0
254,(829.1230583190918-25.87734568119049j),(322.156356493632-1.936300774415334j),(2.531899591110141-0.2499968618188726j),(0.1618582005907467-0.12471471220961079j),(0.07193793602960553-0.0005908755040348461j),0.048886406569936064,0.07289868386035867,24.0,2008.0
256,(828.1715240478516-25.698640207449596j),(323.28139956792194-2.087334394454956j),(2.52047307555517-0.2474193216258259j),(0.15996093365134412-0.12204335320059768j),(0.07029073289892736-0.0006896060110197021j),0.04911103876049413,0.07147560174006445,24.0,2008.0
258,(829.036496480306-25.849005977312725j),(322.29344542821246-1.7473163108030956j),(2.528716046390081-0.2550742251190045j),(0.1648913720080069-0.12258069122243319j),(0.0747617619419311-0.0007035523930797319j),0.04904240478915373,0.07202371305148902,24.0,2008.0
260,(829.2673594156901-26.1324556072553j),(321.92795515060425-1.6296129922072093j),(2.5299801336800876-0.2515697000436152j),(0.16154030152588864-0.12267202987052284j),(0.07287115851298566-0.00032502339464436186j),0.05030151322042697,0.07382011728457984,24.0,2008.0
262,(828.928404490153-25.92388294140498j),(322.4571852684021-1.692376305659612j),(2.5248948113166003-0.25514127431660355j),(0.1616700535528782-0.1236479383734423j),(0.07211348744992914-0.0007543842002613136j),0.04861981736892421,0.07223470556283451,24.0,2008.0
266,(827.5422477722168-25.69346535205841j),(323.6375136375427-2.0216334660847983j),(2.5158641955258845-0.25109490496209924j),(0.1605288798594408-0.12234196982790331j),(0.07380725940001445-0.0008623265829568206j),0.04858590816702541,0.07223412421622642,24.0,2008.0
268,(829.085578918457-25.489858150482178j),(321.9292278289795-2.096989413102468j),(2.534499258684187-0.24992289010410088j),(0.1609003595540631-0.12277361880600916j),(0.0750585572051946-0.001064475154438107j),0.04830739180756976,0.07449610987674748,24.0,2008.0
270,(827.1372985839844-26.198368966579437j),(323.85984150568646-1.6272563636302948j),(2.5048927396619143-0.2561568711135182j),(0.16243113924068503-0.12064190120510494j),(0.07141478681927102-0.0014342190086477564j),0.04876858782226287,0.07064567543830795,24.0,2008.0
272,(829.4013150533041-25.7042049964269j),(321.93150011698407-1.6553500890731812j),(2.527429666354634-0.2496230297311155j),(0.16469739788065074-0.12416461917104676j),(0.0731118180689923-0.0004594724637621852j),0.04807714089362055,0.07403770271784743,24.0,2008.0
274,(827.3157043457031-25.457338988780975j),(323.82027769088745-2.042114625374476j),(2.5086009535783864-0.24644236043030085j),(0.16156496539305698-0.12236093706169454j),(0.07210378475123672-0.0005154355527099125j),0.04812419279863444,0.07218949222755539,24.0,2008.0
276,(828.9372024536133-25.937019844849903j),(322.19304005304974-1.5906050503253937j),(2.524374442205095-0.2548929793636288j),(0.1644695705242754-0.12343141207957566j),(0.07271964696219345-0.00012241471152025019j),0.048897202430558395,0.07193674461638987,24.0,2008.0
278,(827.0767237345377-25.872645954291027j),(323.99995311101276-1.9195542931556702j),(2.508312740854238-0.2517215535252166j),(0.16216443894989901-0.1229857957861306j),(0.07068352583924237-0.0003566509136724596j),0.048287687725557416,0.0711931915352938,24.0,2008.0
280,(830.5557098388672-25.878887911637623j),(320.5455436706543-1.886193464199702j),(2.5480118304953274-0.25183942976399143j),(0.1644139875257928-0.12415001064085762j),(0.07534312459062735-0.0005375331897527269j),0.05060519273798081,0.07400471120772745,24.0,2008.0
282,(829.9957707722982-25.748393674691517j),(321.06458886464435-1.765815834204356j),(2.5413343735429446-0.2541414512543973j),(0.16382465718374614-0.12362642264310196j),(0.07425141944844901-0.0004783171314704979j),0.0518898593763007,0.07337968785128729,24.0,2008.0
284,(832.786808013916-26.364625851313274j),(318.3501335779826-1.155337244272232j),(2.575576969086433-0.25891617839726444j),(0.16562142414368333-0.1260147825195474j),(0.07879094855490264-0.00053259147138281j),0.05513227508897387,0.07463188429536609,24.0,2008.0
286,(830.6248079935709-26.02164642016093j),(320.22567860285443-1.5481138130029042j),(2.552737858887633-0.258150272804724j),(0.16369695507782098-0.12283273185734356j),(0.07405080712188021-0.0002006778014457701j),0.05314810765507647,0.07419785919197229,24.0,2008.0
288,(832.2566884358724-25.460022469361622j),(319.02147483825684-2.16102342804273j),(2.5625205678186425-0.24746699950216677j),(0.16546285197472188-0.12434121192810649j),(0.07407258724383989-0.00018155827057456626j),0.05212238706330067,0.07530335771038864,24.0,2008.0
290,(830.2098083496094-25.70689570903778j),(320.71187861760455-1.9194579422473907j),(2.546802934356913-0.25707065003527935j),(0.16275923542546453-0.12230020231223288j),(0.07460870414291487-0.0009673657118192482j),0.05188674347572771,0.07331681215513984,24.0,2008.0
292,(831.512762705485-25.761906385421753j),(319.63866980870563-1.9135428369045258j),(2.5608240933168487-0.25289890288585487j),(0.16604725346044852-0.12342576877604498j),(0.07625130321115814-0.0010579354830240546j),0.05077571807567494,0.07496378520798935,24.0,2008.0
294,(830.1533406575521-25.425461252530415j),(320.77157338460285-2.3825530111789703j),(2.550448696010563-0.24920901544663135j),(0.163809541468578-0.12195469228712437j),(0.07519663606723-0.0016779854360883231j),0.05127880020286333,0.07413404629394856,24.0,2008.0
296,(831.7012685139974-25.980282107988995j),(319.3802631696065-1.7557303706804912j),(2.5549034336303107-0.2531178365339551j),(0.16673979071618963-0.12415595602997849j),(0.07647360332425501-0.0010889432469903147j),0.051267249303379316,0.07541159661766002,24.0,2008.0
298,(830.9986368815104-25.6506530046463j),(319.9077431360881-1.9408942361672719j),(2.5514135426919045-0.2552521551185476j),(0.165642141352127-0.12297663316421077j),(0.07456794315329952-0.0003601981492869319j),0.05162074784919272,0.07456760686704336,24.0,2008.0
300,(831.4316253662109-25.88247799873352j),(319.4668396313985-1.7575599153836567j),(2.5566433137731153-0.2532709910459369j),(0.16621526608828815-0.12275815394160056j),(0.07440076926694152-3.522601058730874e-05j),0.051355678502895456,0.0749649652243977,24.0,2008.0
302,(830.7422955830892-25.820135096708935j),(320.4287079175313-2.1714080472787223j),(2.5515795513256956-0.2515327138353513j),(0.1621308442998304-0.12333936432504916j),(0.07387768150366535-0.00011295367588833642j),0.05218773955758448,0.0730264613396324,24.0,2008.0
304,(831.6624997456869-25.867753942807514j),(319.37028884887695-1.9934307237466176j),(2.5610180914379796-0.24919683352187716j),(0.1658532432496607-0.12456959564772248j),(0.0751531982842602-0.0003105343138781389j),0.05194895745860293,0.07469906780400354,24.0,2008.0
306,(830.0429331461588-25.967235604921978j),(321.0438226064046-1.7716365456581116j),(2.545684937035674-0.2525879617568885j),(0.16314559939319973-0.12395462877222868j),(0.07444734602255747-0.0005543132344452904j),0.051323546192023374,0.07394056507406407,24.0,2008.0
308,(831.4629122416178-25.877719124158222j),(319.8915397326152-1.389227996269862j),(2.5507902608471276-0.25367256997003523j),(0.1666885141983371-0.1244460464336649j),(0.07780476649590257-0.0012537299705486114j),0.05128667477654547,0.07539484013414438,24.0,2008.0
310,(830.8987922668457-25.300698339939117j),(320.11422125498456-2.343604693810145j),(2.5504980878551256-0.24879198005531933j),(0.16612082207679804-0.12367795419662662j),(0.07501471473018727-0.001177151608343769j),0.05284185702656278,0.07385806546031527,24.0,2008.0
311,(834.4846712748209-26.268471936384838j),(316.5802920659383-1.3941812614599864j),(2.5920523251332956-0.2567622801234442j),(0.16820755609956206-0.12522723548924594j),(0.07803027322372234-0.0008137198390163748j),0.05502813794451863,0.07705920199069437,24.0,2008.0
313,(833.8118667602539-25.92889549334844j),(317.2564172744751-1.924939105908076j),(2.587230096451632-0.25471955526922896j),(0.1675225948276268-0.12451582969159568j),(0.07594635648857542-0.0007021451699112633j),0.05527266157182866,0.07666481641775076,24.0,2008.0
316,(832.6315956115723-25.448440353075664j),(317.95671224594116-1.987253725528717j),(2.5762793403388176-0.25058023800271206j),(0.1659579452984047-0.12395362345301193j),(0.07687411492965635-0.000621971808382601j),0.05378413050825462,0.07630704682775627,24.0,2008.0
318,(833.0242245992025-25.991747359434765j),(318.1070369084676-1.6805645028750102j),(2.573584744016964-0.25444841343817604j),(0.16805382366555485-0.12551152435657248j),(0.07638013629222733-0.0007949976952115865j),0.053241023116849175,0.07558335014316388,24.0,2008.0
320,(833.2502593994141-25.661928117275238j),(317.7329119046529-2.125364522139231j),(2.5797047879216852-0.25277397865113194j),(0.1680106614210333-0.12394525999570512j),(0.07780916270763236-0.0006500563187127189j),0.05478650507622205,0.07743191172663344,24.0,2008.0
322,(832.6040980021158-25.97005371252696j),(318.38142760594684-1.6582716504732768j),(2.567646621336243-0.25290271663095293j),(0.16682161053626196-0.12494849437408757j),(0.07748431149041415-0.0006476627770252285j),0.05273469991494586,0.07574262774043826,24.0,2008.0
324,(832.5832557678223-25.859819273153942j),(318.92755063374835-1.5503890911738079j),(2.565753762755399-0.25747756412378325j),(0.1654220992941205-0.12412388799457474j),(0.07702039111774425-0.0006569553100723029j),0.05427689977479274,0.07517125637103751,24.0,2008.0
326,(833.7969601949056-25.614564418792725j),(317.2143596013387-1.938015600045522j),(2.5831270885240705-0.2539260060016787j),(0.16736131258837159-0.12467838069296237j),(0.07657223952689085-0.0008837673896877462j),0.054101669766115246,0.07605862048749032,24.0,2008.0
328,(832.4278602600098-25.759217699368794j),(318.81545718510944-1.795059045155843j),(2.567765798291892-0.25156369068827106j),(0.16658410904423998-0.12391835629793262j),(0.07788104221370747-0.0001664102012700854j),0.05335555094385589,0.07624199701827614,24.0,2008.0
330,(833.681780497233-25.7664711078008j),(317.42424233754474-1.593675285577774j),(2.582497755350923-0.2559017818037932j),(0.16628639484115246-0.12560585541820082j),(0.07609123803191822-0.0011432390445639804j),0.053379437619037746,0.0768769249386572,24.0,2008.0
332,(833.422430674235-25.32620708147685j),(317.4994206428528-2.202891776959101j),(2.5810870868037754-0.2497687615121635j),(0.16713776074158967-0.12438705910788152j),(0.07638017249126527-0.0008985135835487466j),0.05518512471358772,0.0767334331584221,24.0,2008.0
334,(834.8788375854492-25.807303567727406j),(315.98638518651325-1.9477217396100361j),(2.5994585850055123-0.24769541900901001j),(0.1690793450949236-0.12633100029239636j),(0.082026083936018-0.0006066546535470725j),0.05523767045005179,0.07884381066373808,24.0,2008.0
336,(833.1743049621582-25.662309726079304j),(317.68510246276855-2.0240031282107034j),(2.5835068094818623-0.25360678078990934j),(0.1647554048812618-0.12534540489266277j),(0.07880961289753652-3.98356170425873e-05j),0.053994133680981084,0.07773988563055201,24.0,2008.0
338,(834.4458173116049-26.03776427110036j),(316.50153493881226-1.9647374252478282j),(2.5957722740551077-0.2565885461752926j),(0.16574382192610546-0.1256638349263951j),(0.08170304462754065-0.0003598374709426212j),0.054439338280930595,0.07785420519610012,24.0,2008.0
340,(833.3011639912924-25.215071777502697j),(317.7375367482503-2.2694029410680137j),(2.5838887051944073-0.24732526230418314j),(0.16837089467167402-0.12354285970473612j),(0.07880316633312323-0.0007566855783933462j),0.055109377347250715,0.07623069832622051,24.0,2008.0
342,(834.172654469808-26.09476312001546j),(316.7850448290507-1.478883445262909j),(2.5873268726795398-0.2537730556688558j),(0.1681570634929633-0.12539089284186067j),(0.08000657847077264-0.0009024998043206256j),0.05405487569096337,0.07821105614795815,24.0,2008.0
344,(833.5473937988281-25.51990767319997j),(317.387362798055-2.0604543685913086j),(2.581585578629394-0.2533632421232423j),(0.16812512049855868-0.12406948051907755j),(0.07748933611166937-0.0012356685491557767j),0.05479070192432567,0.0771316593546729,24.0,2008.0
346,(833.947873433431-25.620527029037476j),(317.11560916900635-1.8925015131632488j),(2.587576825682809-0.25494885137314194j),(0.1666884400972974-0.12574852786121737j),(0.07717619410654915-0.00011069536665106938j),0.05335322659418542,0.07819867312210359,24.0,2008.0
348,(832.2822252909342-25.680328408877056j),(318.51618878046673-2.0565769573052726j),(2.570152523839235-0.25459990702719315j),(0.16665069686478204-0.12384725208768903j),(0.07562581082172408-0.0006362745845924788j),0.05372850301976264,0.07612674604645071,24.0,2008.0
350,(834.0312678019205-25.730318029721577j),(316.96517578760785-1.7597335278987885j),(2.5861004060055097-0.24996200810046224j),(0.1665338006368209-0.12692798659031745j),(0.0787258388863925-0.0008083836167981281j),0.05354779689154473,0.07799840526566774,24.0,2008.0
352,(831.8926874796549-25.88126564025879j),(319.40240510304767-1.9887088139851887j),(2.5626380309007026-0.2506814542895624j),(0.16636786514934215-0.12482864573533381j),(0.07524474978970352-0.0005322027399145268j),0.05342880437818603,0.07475396587125875,24.0,2008.0
354,(834.2423629760742-25.927159289518993j),(316.86725759506226-1.6874752541383107j),(2.5878549653354694-0.25174635716855476j),(0.16822869807474658-0.1262676766623978j),(0.07877758865098913-0.000979243004101923j),0.054296310891957265,0.07755605645193993,24.0,2008.0
356,(834.0671272277832-25.670008699099224j),(317.01309458414715-1.8641031086444855j),(2.5892174596147997-0.2505533814670609j),(0.16820763482988332-0.12498274463289745j),(0.07902892065515768-0.0005535793228483653j),0.05466184236291413,0.07846015850370025,24.0,2008.0
358,(834.5835253397623-25.603687802950542j),(316.4099891980489-2.1384366552035012j),(2.594722180386112-0.2519435560179858j),(0.16898830079575836-0.12502780012005243j),(0.07871538427271299-0.0013180825663151278j),0.054140507846383475,0.07849103991881125,24.0,2008.0
360,(833.1147867838541-25.886409143606823j),(317.86399539311725-1.923410435517629j),(2.5782319976377877-0.2562906383232218j),(0.16713549044465334-0.12290133436817587j),(0.07827223536613152-0.0004205512150485755j),0.05388240163894024,0.0774785569851945,24.0,2008.0
362,(834.6340306599935-25.92296568552653j),(316.1726400057475-1.885467420021693j),(2.597846967253522-0.2530788688370293j),(0.16703601731543483-0.12501450615506887j),(0.078392060636473-0.0004905809863847792j),0.05497736185369786,0.07863873360391814,24.0,2008.0
364,(832.3119481404623-25.79734245936076j),(318.7177851994832-1.9778725306193035j),(2.571204417321487-0.2504979991131073j),(0.1675177455628444-0.1236781969968339j),(0.07728670697947476-0.001567778631542988j),0.05427616393971161,0.07537775917996459,24.0,2008.0
367,(832.6827278137207-26.058866143226624j),(318.5713068644206-1.951393226782481j),(2.575201498797155-0.2537203240976154j),(0.1665191154281202-0.12440142369928138j),(0.0785024658150344-0.0010431774946463538j),0.05377474963866314,0.07616309255239219,24.0,2008.0
369,(834.5514183044434-25.90200714270274j),(316.2816128730774-1.5808779795964558j),(2.595964377433244-0.25354916626950413j),(0.16884225279863352-0.12665063957418035j),(0.07910139706408896-0.0009084673733024557j),0.054523978157317556,0.0781727897082057,24.0,2008.0
371,(832.3984705607096-25.589290996392567j),(318.581502755483-2.0479478538036346j),(2.5731651184991366-0.25112301489827354j),(0.16490101916556485-0.12358843371035792j),(0.07644130044492425-0.000473931144243654j),0.0531805398246686,0.07546214094908074,24.0,2008.0
373,(834.2817255655924-25.861767530441284j),(316.4396030108134-1.6993114252885182j),(2.592343107696675-0.25067950769274655j),(0.16940389092991334-0.12460017763370608j),(0.08049010437341814-0.0009064181079924588j),0.05441238770330601,0.07816806645061,24.0,2008.0
375,(832.9189605712891-25.6475235025088j),(318.06852690378827-2.165539890527725j),(2.5788662336601536-0.24916675369387056j),(0.16787356508581674-0.12429915500255913j),(0.07914959184662276-0.0017965657901771878j),0.05409518971933728,0.07684363196174843,24.0,2008.0
377,(833.7492396036783-25.84944983323415j),(317.11923281351727-1.606684386730194j),(2.587904907183591-0.2536574531289674j),(0.16720928952271705-0.12579442743514413j),(0.07762507609030976-0.0013040156066103385j),0.05451219205855288,0.07651054614613173,24.0,2008.0
379,(834.3662160237631-25.752737919489544j),(316.52678362528485-1.933179756005605j),(2.5943656617672155-0.2519297660337066j),(0.1678140561294544-0.125435897974139j),(0.07870328737922094-0.0004909154546780893j),0.056164422063534065,0.07769932463139873,24.0,2008.0
381,(833.1831448872884-25.90032962958018j),(317.530504544576-1.5382039844989777j),(2.582287565993639-0.25208379618840077j),(0.16825161138212527-0.12616689674846743j),(0.07828249806026669-0.000494097361869126j),0.052351911552094406,0.0772564945442686,24.0,2008.0
383,(833.2964108784994-26.160094877084095j),(317.42629623413086-1.6556232571601868j),(2.5857450017232786-0.25575629220330204j),(0.1670466564519132-0.12471923534211944j),(0.07794260723449134-0.0007221793139774059j),0.055616722954926555,0.07570816049932046,24.0,2008.0
385,(834.1552403767904-26.036610543727875j),(316.8935987154643-1.7821144262949626j),(2.590494340838798-0.2546813126976652j),(0.16677312147580056-0.12569167596344596j),(0.07966030936517526-0.0006515895832966312j),0.055582769847162185,0.07723477152073635,24.0,2008.0
387,(834.0727094014486-26.018726865450542j),(316.56649446487427-1.7263851165771484j),(2.594639289996754-0.25681262378816533j),(0.16834879870320774-0.1254501885587832j),(0.08105050079577819-0.0006706790888013988j),0.054893315578426714,0.0784417847890159,24.0,2008.0
389,(834.6167004903158-25.633079727490742j),(316.36405245463055-1.821844567855199j),(2.595919983972255-0.2533987285894205j),(0.1671511324994991-0.1257532798117744j),(0.07902260551210752-0.0005024889622429423j),0.05474089300471066,0.07901841555586095,24.0,2008.0
391,(833.502498626709-26.05635134379069j),(317.48653078079224-1.7262334326903026j),(2.5844517240739653-0.25618740856614935j),(0.1672493927452712-0.12463007228074223j),(0.07650165895491336-0.0009869919686061183j),0.05559975704161816,0.07623453799616979,24.0,2008.0
393,(835.449868520101-25.71029730637868j),(315.4521056811015-2.019565224647522j),(2.608578767755435-0.24741285813094596j),(0.16775401769813417-0.12666115744488604j),(0.08182998107842838-0.0011245099491268467j),0.055237233438058246,0.0799393133533925,24.0,2008.0
395,(833.6006762186686-25.584161698818207j),(317.4350986480713-1.7538597583770752j),(2.582872148055214-0.25114109631822296j),(0.16682366820102634-0.12451867665895278j),(0.07927596226162448-0.0011853713522405316j),0.05396274243560972,0.07868889028954579,24.0,2008.0
397,(836.1744054158529-25.679839034875233j),(314.90622965494794-1.7219105859597523j),(2.61431762894968-0.2544343980051213j),(0.17015625537753987-0.12442991280365039j),(0.08087962714048087-0.0007022336539820798j),0.057265347685759894,0.07942312226110386,24.0,2008.0
399,(832.6718355814616-25.67593906323115j),(318.2189631462097-1.7892548143863678j),(2.575269744244275-0.2531719672626633j),(0.16738547705044104-0.1243445199023163j),(0.07538406158255641-0.0013937124094451957j),0.0541146320474673,0.07612960917607249,24.0,2008.0
401,(834.0480982462565-25.983549296855927j),(316.8881630897522-1.692671408255895j),(2.5911889851069243-0.2520840734346359j),(0.16705184877696974-0.1264583209029692j),(0.07814588680248524-0.0006848946804122527j),0.05107064795051435,0.07876484726875482,24.0,2008.0
403,(833.5581436157227-26.210057894388836j),(317.53979047139484-1.7677597006162007j),(2.5833755799064493-0.25571638144217035j),(0.16829579384898175-0.12453627058955703j),(0.07884990235041973-0.000757084431448465j),0.052453052557190606,0.07836888342427649,24.0,2008.0
405,(834.8928146362305-25.466298302014668j),(316.0514171918233-1.9206769168376923j),(2.5994999423725482-0.25108398271062465j),(0.1683861717445202-0.12678848296998618j),(0.07990260036973196-0.0001815949477302222j),0.05508857873132331,0.07806701171840846,24.0,2008.0
407,(833.3396212259928-25.768839081128437j),(317.53695885340375-1.9535946448644002j),(2.583911867961325-0.25185872000749615j),(0.16735987673619687-0.12492765245045911j),(0.07730854407317535-0.0007228761367380638j),0.05329102979927077,0.07774180078331032,24.0,2008.0
409,(835.391960144043-25.935990571975708j),(315.78868341445923-1.5899338126182556j),(2.600652772272389-0.2562031494113915j),(0.16817089766743723-0.12590275189404265j),(0.07963694003857695-0.0006190554151091987j),0.05577857418547046,0.07824269800333249,24.0,2008.0
411,(833.8112907409668-25.680699348449707j),(317.58509906133014-2.1144192119439444j),(2.584986201798731-0.2485068881617547j),(0.16821754933292032-0.12392766625711997j),(0.0776467112738048-4.35910618327882e-05j),0.05374267950314573,0.07767030600334027,24.0,2008.0
413,(836.575138092041-26.318155964215595j),(314.39925559361774-1.204355498154958j),(2.617563022596993-0.2607081822566068j),(0.169855381895215-0.1260390371513004j),(0.08110506782354257-0.0009030294497059556j),0.058454793092531966,0.07808837738558039,24.0,2008.0
415,(834.2735468546549-25.7127050558726j),(317.0579826037089-2.0634034673372903j),(2.5879788805894406-0.24697548752907564j),(0.16769801720172975-0.12430374372694292j),(0.0778428578971921-0.001169024630237016j),0.05464489394226865,0.07820049396409737,24.0,2008.0
417,(835.7727648417155-25.54451350371043j),(315.12987963358563-1.775292545557022j),(2.6091432212641474-0.25063188802139247j),(0.16687700415038179-0.1267011634814151j),(0.08089822051932768-0.0005563946317242252j),0.054872898350736464,0.08114313792394433,24.0,2008.0
419,(835.8718668619791-25.96945850054423j),(314.905747572581-1.7089995344479878j),(2.615015108273962-0.25506780767598275j),(0.16878004740781724-0.1244997633976908j),(0.07891767745930794-0.001065765361430874j),0.05828419298726298,0.07844622962445755,24.0,2008.0
421,(835.6215527852377-26.074293812115986j),(315.19560289382935-1.5583705604076385j),(2.6082647918179354-0.25452665393658674j),(0.17092552031543065-0.12653041826824404j),(0.08197872081962766-0.0009771141864895272j),0.056899175833734696,0.07887220766486298,24.0,2008.0
423,(833.5191230773926-26.089516421159107j),(317.27780024210614-1.6841216782728832j),(2.5876715168307167-0.25577120746984316j),(0.16626963917137683-0.1250102907237133j),(0.07689329172506941-0.0001489745997303303j),0.05428987712099984,0.07797181026914603,24.0,2008.0
425,(836.1650339762369-25.93147583802541j),(314.6209708849589-1.6922689080238342j),(2.616496302620456-0.25325790021874783j),(0.16939342233750931-0.12509587982096437j),(0.08048716322167641-0.0012103368464592384j),0.05574285095910161,0.08005685613579032,24.0,2008.0
427,(834.7682100931803-25.972609162330627j),(316.0489327112834-1.89727982878685j),(2.6010903640428644-0.25434242692046527j),(0.1668533342255254-0.12403791524853065j),(0.07904514863811034-0.0008114954090882396j),0.0567656318329073,0.0783665633777987,24.0,2008.0
429,(834.5835138956705-25.23868876695633j),(316.45269600550336-2.211903860171636j),(2.59804227280935-0.2471677316884636j),(0.16898995267391917-0.1258126439332314j),(0.07932079904276924-0.0011308847340444062j),0.05446434802277253,0.07791983537472322,24.0,2008.0
433,(837.1638336181641-25.62308406829834j),(313.6135409673055-2.196662982304891j),(2.6312256917429235-0.25126490528151085j),(0.17032027392886726-0.12489268720455297j),(0.08225755041115569-0.0009925758255127j),0.05968120820514389,0.07951493628212278,24.0,2008.0
435,(836.152587890625-25.670475721359253j),(314.8328763643901-1.6323387622833252j),(2.6116683063718336-0.2526925704991497j),(0.1693716231635988-0.12620884619100212j),(0.08080261350591648-0.00029442756049905526j),0.05604258367132115,0.07991327205972212,24.0,2008.0
437,(836.7806676228842-25.6634620030721j),(314.23724937438965-1.9453866283098857j),(2.6217103764310976-0.2531319289126093j),(0.16857181741387803-0.1245805098608012j),(0.07997761739800205-0.0003574293409808588j),0.05754145292245109,0.08149127802203272,24.0,2008.0
439,(837.1186498006185-25.58577060699463j),(313.551655292511-1.9961703320344288j),(2.625249363648345-0.25174527949497993j),(0.17015575333914137-0.12546294898091753j),(0.08345939767835249-0.0015633729383213223j),0.05719697967170129,0.08185319457580625,24.0,2008.0
441,(836.2693901062012-25.75193226337433j),(314.9792555173238-2.0424442688624063j),(2.6160514075483383-0.248667688231712j),(0.1687010645545793-0.12538981401126648j),(0.07906387536701898-0.0004691586480870197j),0.056906824959249674,0.0800043038139232,24.0,2008.0
443,(836.2842814127604-25.516349752744038j),(314.44588295618695-2.1811788181463876j),(2.6155591122730764-0.24623939391764718j),(0.17150794444746817-0.12578509440779884j),(0.08219614111347429-0.0007451577297629058j),0.05533954029001459,0.08086669055606474,24.0,2008.0
445,(836.434149424235-25.735600193341572j),(314.3319451014201-1.7358815570672352j),(2.6207411172588357-0.2527159678867007j),(0.16898528501143975-0.12547949191524277j),(0.08173960320833719-0.000462725766959874j),0.05670268214391647,0.08127758920341213,24.0,2008.0
447,(837.1466064453125-25.869497577349346j),(313.72227748235065-1.8777486085891724j),(2.6283987674879277-0.25137955129915945j),(0.16838222256904067-0.12705237159786661j),(0.08174964506571819+5.852404401784784e-05j),0.057050602535577005,0.08153840356165401,24.0,2008.0
449,(834.8421897888184-25.556036392847698j),(316.0927089055379-2.0625805258750916j),(2.599592904985708-0.2508354283368861j),(0.1692275453014154-0.12428216209786652j),(0.07843466481927858-0.0015119582269470515j),0.05753505401536876,0.07713077542429995,24.0,2008.0
451,(837.5719261169434-25.710204601287842j),(313.2637317975362-1.8669676780700684j),(2.6290805836913522-0.2534158434444956j),(0.16960471349141296-0.12600502517242113j),(0.08332847178062124-0.00030938115201895706j),0.0577616170406075,0.0820660023586674,24.0,2008.0
453,(836.4928563435873-25.89429457982381j),(314.75897693634033-1.6359525124231975j),(2.6150909499536352-0.2544764670684686j),(0.1692443784783587-0.12555333968231217j),(0.07980288128009615-0.0010906449409067637j),0.057686948907810176,0.08022088362573354,24.0,2008.0
455,(837.7196477254232-25.61302634080251j),(312.96093972524005-2.1136969526608786j),(2.635205156652036-0.25017930151603684j),(0.16918129991217357-0.12608044336333155j),(0.08200498664108176-0.0008384801831508275j),0.057585488535843915,0.08293347770359485,24.0,2008.0
457,(836.4201342264811-25.912489374478657j),(314.3935464223226-1.8439450363318126j),(2.6189124245926503-0.2502960954225953j),(0.16876642696476685-0.12530940497442566j),(0.08085024884601243-0.0008395039253146502j),0.05770347788466892,0.08126925834885164,24.0,2008.0
459,(837.7914352416992-25.794899225234985j),(313.0503619511922-2.002046396334966j),(2.634964656021112-0.25384303186915175j),(0.1696638173208164-0.1258414326309353j),(0.08493389162650127-0.0009826601566046706j),0.056706663486491816,0.08268806521788226,24.0,2008.0
461,(837.4883410135905-25.835485498110454j),(313.5121571222941-1.666599412759145j),(2.6271482379653888-0.25374504430405315j),(0.16922552181921835-0.1265563029854635j),(0.08174735135303487-0.0005783875937689921j),0.05723155595298293,0.0826950250965445,24.0,2008.0
463,(838.8449681599935-25.546730041503906j),(312.22673813501996-2.1269715229670205j),(2.64571258106598-0.2466297508595734j),(0.17182449747754922-0.12635266198831913j),(0.08498326260565874-0.000865414011987629j),0.05871571908588067,0.08294174003043774,24.0,2008.0
465,(836.794423421224-25.658476670583088j),(314.25319560368854-2.165038158496221j),(2.6211452183778334-0.25183453728473143j),(0.17006282302800868-0.12422822232473706j),(0.08107793162108518-0.0010637059973783555j),0.05786085013264919,0.08079562408415836,24.0,2008.0
467,(837.6537144978842-25.868871490160625j),(313.2071903546651-1.6693983972072601j),(2.628618135886241-0.2511191511322525j),(0.1688040884525662-0.12745638186620636j),(0.08244368811973404-0.0015498691744122862j),0.057109751399146834,0.08239034528661737,24.0,2008.0
